"Respondent","RLH","wtp1","price"
1319,0.5889476741,2.752156005,-0.5060711182
1320,0.571742615,2.670230797,-0.4986521511
1321,0.6979965794,2.576144376,-0.5299716765
1322,0.7469056476,2.408862054,-0.5432440471
1323,0.7358734766,2.647942138,-0.5400112428
1324,0.6224538699,2.590892191,-0.5072513116
1325,0.6844032024,2.534824469,-0.5416607646
1326,0.5917842707,2.6772266,-0.4968502692
1327,0.8381977672,2.649744606,-0.5345967429
1328,0.6621334496,2.402170787,-0.5307048862
1329,0.7508715683,2.660831765,-0.5369145316
1330,0.4000864437,2.633771203,-0.4067187769
1331,0.4269171666,2.388934451,-0.4506246679
1332,0.5377818186,2.567646105,-0.4710180706
1333,0.6722307965,2.495095509,-0.5230276764
1334,0.5884329019,2.900060816,-0.4799689535
1335,0.5576757233,2.286023409,-0.5024663551
1336,0.4820451961,2.340549046,-0.4877279901
1337,0.4962292487,2.517632372,-0.4779380158
1338,0.7057336339,2.311191222,-0.5050066377
1339,0.7188181125,2.657847421,-0.5353629774
1340,0.6461781241,2.547103459,-0.4926464367
1341,0.8326561999,2.543865488,-0.5419396001
1342,0.5960665915,2.46882496,-0.4926143087
1343,0.5605531827,2.508937178,-0.5007083367
1344,0.7062106906,2.650650884,-0.5295723394
1345,0.6218749523,2.438376843,-0.4856338324
1346,0.6453248653,2.534209705,-0.5136706098
1347,0.5241204159,2.572113729,-0.4522531046
1348,0.6872822309,2.510561635,-0.5143606357
1349,0.6169848417,2.592323979,-0.4897034316
1350,0.7353152882,2.373182036,-0.5270030718
1351,0.6702516537,2.584118895,-0.5413750426
1352,0.5508126367,2.288496181,-0.5152549929
1353,0.5379440537,2.570274303,-0.4683156234
1354,0.5045014032,2.644346025,-0.4597022073
1355,0.5309403187,2.335319205,-0.5130656213
1356,0.4988840459,2.380284557,-0.5063199227
1357,0.6760042889,2.646359021,-0.5296080689
1358,0.4856966481,2.806297028,-0.4472197203
1359,0.6544080524,2.255886771,-0.5647543326
1360,0.586299718,2.543232104,-0.5103938829
1361,0.5244500143,2.518944038,-0.4834831793
1362,0.5736318686,2.482504106,-0.4958274343
1363,0.4820881949,2.625611366,-0.4491745452
1364,0.6264809437,2.51413517,-0.521276166
1365,0.457233267,2.635513942,-0.4563829579
1366,0.504318107,2.316288829,-0.4889057564
1367,0.6997624827,2.632989458,-0.5086896713
1368,0.4550766568,2.546601618,-0.4401144321
1369,0.7091007529,2.422721446,-0.5596709685
1370,0.613743816,2.41392112,-0.5027601064
1371,0.3443880726,2.432060663,-0.3859853894
1372,0.6587337243,2.591798653,-0.5167089238
1373,0.5921682612,2.803622027,-0.4947595777
1374,0.6589744506,2.70935315,-0.5155622396
1375,0.5190995415,2.462118962,-0.4838824037
1376,0.8101314763,2.621759425,-0.5457342831
1377,0.8484249034,2.522767187,-0.5383195694
1378,0.5720767548,2.539594442,-0.4891591221
1379,0.708812914,2.620721017,-0.5251155341
1380,0.6796002047,2.457091619,-0.5307063143
1381,0.6622129309,2.64088182,-0.532196604
1382,0.7091528341,2.374940865,-0.5394027384
1383,0.4641223035,2.41127792,-0.4519382003
1384,0.5723948512,2.34349288,-0.4757478334
1385,0.6586085692,2.356251927,-0.5166755312
1386,0.390808008,2.73996713,-0.4101118981
1387,0.412501088,2.362381373,-0.4134428646
1388,0.341489635,2.628514133,-0.394831608
1389,0.4211044585,2.457431727,-0.4187320518
1390,0.5274662623,2.318847266,-0.4876029744
1391,0.4170185726,2.504142987,-0.4217304672
1392,0.6711738166,2.744451047,-0.4954090577
1393,0.6320347484,2.721068195,-0.4969301088
1394,0.5059658426,2.476636313,-0.4745133725
1395,0.5237241678,2.633352012,-0.4606183182
1396,0.4788715242,2.6549523,-0.4787371939
1397,0.5623192871,2.538925448,-0.476665538
1398,0.635611876,2.670312483,-0.5078052176
1399,0.5375844425,2.563073985,-0.4705751316
1400,0.6077884341,2.423865618,-0.5261323456
1401,0.415789989,2.479549161,-0.435471111
1402,0.5571738189,2.53427771,-0.4892071508
1403,0.476168752,2.240700947,-0.4792969114
1404,0.8312004378,2.507442141,-0.5302098857
1405,0.5306753659,2.793477548,-0.4653614626
1406,0.6255784824,2.463644208,-0.5231859795
1407,0.3809769702,2.542211299,-0.4316820866
1408,0.6298536352,2.575945982,-0.4925453891
1409,0.6098068981,2.695887435,-0.5014709964
1410,0.7566872926,2.716770168,-0.5344437676
1411,0.8197172987,2.515725686,-0.5570682323
1412,0.5154438816,2.572820779,-0.4612658814
1413,0.5878230599,2.666318126,-0.5059114494
1414,0.6158271764,2.472667126,-0.5071770102
1415,0.6621215386,2.552810368,-0.5146530953
1416,0.4687627634,2.552468194,-0.4538942777
1417,0.6619590187,2.627767004,-0.5286712332
1418,0.2488372562,2.364762184,-0.3412063493
1419,0.6759646888,2.465313064,-0.5171851663
1420,0.384964548,2.358005193,-0.3951087113
1421,0.803190006,2.516729744,-0.5479379588
1422,0.6187821782,2.465910515,-0.5015914195
1423,0.6765516285,2.520661177,-0.5147469362
1424,0.4303455945,2.447477468,-0.4553511756
1425,0.6284419253,2.631861547,-0.5129976258
1426,0.3009836554,2.45473077,-0.370896089
1427,0.7714048529,2.77288958,-0.528995746
1428,0.686656202,2.265921827,-0.5403993828
1429,0.5361551387,2.506018013,-0.4695490012
1430,0.4404853403,2.778565532,-0.4352386797
1431,0.6952212896,2.313886614,-0.5483786048
1432,0.485107901,2.34816427,-0.456940106
1433,0.7841860964,2.729604419,-0.5172946966
1434,0.5226757655,2.228669109,-0.5095183094
1435,0.688485754,2.513044364,-0.5429030747
1436,0.6666178995,2.490292305,-0.5318323816
1437,0.7040156688,2.497274023,-0.5555839117
1438,0.5150187383,2.562576458,-0.4603803839
1439,0.7967762251,2.40568208,-0.5470688389
1440,0.7651869579,2.751373345,-0.5049481196
1441,0.6583413946,2.57505449,-0.5157478545
1442,0.7015522058,2.6983576,-0.5156030463
1443,0.358415972,2.584675002,-0.383011604
1444,0.39329753,2.368971453,-0.4106049307
1445,0.5786587054,2.735094925,-0.5034594039
1446,0.7961491284,2.673412176,-0.5176504155
1447,0.7390105441,2.262065769,-0.5406100674
1448,0.8392780183,2.579607657,-0.5365489859
1449,0.6592764241,2.638840892,-0.5178095965
1450,0.6861751514,2.628817626,-0.5233534474
1451,0.7570054863,2.614641039,-0.5350509062
1452,0.5490301023,2.535906669,-0.484396072
1453,0.3684002251,2.266999684,-0.4256253903
1454,0.7023144654,2.704282533,-0.5024244989
1455,0.6254917362,2.365927258,-0.5116073986
1456,0.5796583332,2.594562218,-0.4535245523
1457,0.6798646385,2.370854634,-0.5037660886
1458,0.6605674669,2.505949867,-0.5114531791
1459,0.6182863972,2.486532261,-0.5404158701
1460,0.5431717824,2.189054069,-0.5104144547
1461,0.5423376968,2.215850904,-0.5047134699
1462,0.4794921438,2.536514108,-0.458165596
1463,0.5765256982,2.520722229,-0.4732094665
1464,0.4844455078,2.283000999,-0.4888516552
1465,0.5900195219,2.395790551,-0.5108777196
1466,0.6334154575,2.395959052,-0.5185442987
1467,0.5757028104,2.644738351,-0.4921591989
1468,0.6862246487,2.615375974,-0.4951429801
1469,0.6477408605,2.387153472,-0.56566402
1470,0.4174707055,2.599378599,-0.4089408069
1471,0.5873324904,2.39103295,-0.5142997278
1472,0.4983050493,2.708722131,-0.4523022859
1473,0.7084776536,2.452506776,-0.5268954772
1474,0.3721721483,2.461354802,-0.4116304959
1475,0.6325892957,2.75918631,-0.4985055094
1476,0.4995972722,2.526058671,-0.4795297396
1477,0.6723652919,2.530500553,-0.5091732175
1478,0.6993686479,2.574267297,-0.5268697847
1479,0.617561695,2.653780952,-0.5228127451
1480,0.5922094367,2.549309059,-0.5188040313
1481,0.6453585528,2.559224193,-0.5268644274
1482,0.508530322,2.568152825,-0.473875753
1483,0.5396638996,2.699896401,-0.4859269176
1484,0.6765234868,2.794023439,-0.5232377465
1485,0.4448927731,2.509889763,-0.4353056094
1486,0.6529024869,2.480534564,-0.5140303585
1487,0.4488881252,2.545935486,-0.4250173421
1488,0.6756042091,2.381204804,-0.5028983686
1489,0.7661908981,2.663195814,-0.5596761786
1490,0.5334549687,2.324910652,-0.4953271367
1491,0.6993045174,2.659589048,-0.5395387538
1492,0.8090146412,2.484059059,-0.555596974
1493,0.5075187902,2.425003051,-0.4442711258
1494,0.2987300355,2.350884925,-0.3641592849
1495,0.669815167,2.689720368,-0.5189197448
1496,0.5766459844,2.634869411,-0.4967274583
1497,0.571373203,2.499231716,-0.5329126501
1498,0.6345974512,2.597123617,-0.5123102972
1499,0.7887704024,2.601741429,-0.5323808141
1500,0.590664902,2.103607662,-0.5217629174
1501,0.6168311887,2.466764027,-0.508904988
1502,0.4720991387,2.627385761,-0.4667152569
1503,0.893089738,2.490934607,-0.5491740091
1504,0.7583202351,2.359912712,-0.562324936
1505,0.6027103613,2.452917032,-0.5056911307
1506,0.4769693307,2.441544319,-0.4560090151
1507,0.4816321009,2.328639123,-0.4735583941
1508,0.7918721196,2.623951944,-0.5340881391
1509,0.4530302545,2.286190814,-0.4756319728
1510,0.6304812052,2.450929313,-0.5119573536
1511,0.7369367901,2.769742723,-0.5240826815
1512,0.8586218718,2.603209292,-0.5447765127
1513,0.3742081739,2.726608378,-0.4071776297
1514,0.6214015732,2.647035843,-0.5047536406
1515,0.5898576512,2.396104141,-0.4987694865
1516,0.6915873302,2.41558706,-0.5392724528
1517,0.7775450943,2.544178238,-0.5490516799
1518,0.5748751041,2.357772015,-0.5210913399
1519,0.7280903596,2.67254777,-0.5271565282
1520,0.7064783914,2.398078323,-0.533639348
1521,0.5866556632,2.173308521,-0.5186562662
1522,0.6849663589,2.547608317,-0.5349515165
1523,0.5861406451,2.772818727,-0.4892134144
1524,0.4012923737,2.381667512,-0.4431440221
1525,0.5564700072,2.566924496,-0.4778219316
1526,0.7168605367,2.517569864,-0.5205052371
1527,0.7078430064,2.590007951,-0.5078632903
1528,0.5514214298,2.404061049,-0.4920298629
1529,0.6020461931,2.611032166,-0.4795593637
1530,0.8657794616,2.625277011,-0.5340344418
1531,0.4413900493,2.615695313,-0.4540231947
1532,0.7342565789,2.555827662,-0.5438906379
1533,0.7015319034,2.622719738,-0.5277315112
1534,0.661636486,2.364492091,-0.5431419942
1535,0.6522855616,2.633983239,-0.5285971046
1536,0.3902560655,2.068499583,-0.4272067513
1537,0.7428694784,2.370514008,-0.5303376297
1538,0.3876074708,2.219180909,-0.4307932052
1539,0.5410181446,2.902995997,-0.4723985504
1540,0.5515840165,2.4557577,-0.4764219479
1541,0.7785833753,2.50198311,-0.5259157723
1542,0.6389788022,2.527180305,-0.5089813914
1543,0.4638625626,2.089727696,-0.4892898556
1544,0.6793189125,2.531642418,-0.5069761001
1545,0.5268896907,2.505028135,-0.489024117
1546,0.3868664933,2.083766813,-0.4347208371
1547,0.5460167308,2.534766543,-0.5113724497
1548,0.7223068264,2.367663757,-0.5480823242
1549,0.4774888844,2.528370669,-0.4828304333
1550,0.5097064081,2.501400145,-0.4734297844
1551,0.53338932,2.639264702,-0.4471112977
1552,0.540842165,2.458026066,-0.490937883
1553,0.7040888237,2.496980556,-0.5341195873
1554,0.4108190643,2.611741919,-0.4146098021
1555,0.4687195233,2.450926294,-0.4724665179
1556,0.5995028331,2.385490169,-0.5128918589
1557,0.7419778445,2.508687059,-0.5540319045
1558,0.6203626923,2.465213248,-0.5165317593
1559,0.4345104269,2.378667675,-0.4570676855
1560,0.7273545526,2.38878177,-0.5254372455
1561,0.7283287657,2.581518509,-0.522999432
1562,0.7198169979,2.356402574,-0.5515342051
1563,0.7282495472,2.603292687,-0.5469563329
1564,0.5775808033,2.7462764,-0.4794808748
1565,0.6373329876,2.506375186,-0.5292214936
1566,0.8500711443,2.669104476,-0.5387901912
1567,0.638410229,2.580794523,-0.5242348888
1568,0.3415365064,2.203221438,-0.3982221278
1569,0.6964421113,2.575149636,-0.5388577173
1570,0.5123573583,2.457714332,-0.4464095242
1571,0.545453648,2.41209271,-0.4939939546
1572,0.6910921059,2.399447711,-0.5414517713
1573,0.5389009772,2.371832465,-0.5058939643
1574,0.4176650142,2.483464637,-0.4277358916
1575,0.3905195856,2.569083823,-0.418719562
1576,0.3250118787,2.206245199,-0.3893836023
1577,0.4896680357,2.355893524,-0.4595884934
1578,0.7701786802,2.526840727,-0.5297239248
1579,0.7255199448,2.457832411,-0.5482046541
1580,0.5668536066,2.30963674,-0.4953561594
1581,0.6963290723,2.557521026,-0.5191544589
1582,0.6848643805,2.806242176,-0.5072569946
1583,0.5222959142,2.509711221,-0.4861033717
1584,0.503228641,2.534180983,-0.4777265188
1585,0.4515707155,2.481379577,-0.4493315638
1586,0.526755536,2.481113952,-0.4470539195
1587,0.6035652078,2.521254041,-0.5159795762
1588,0.5532785889,2.769507048,-0.4918692216
1589,0.6925396733,2.512168848,-0.5325427006
1590,0.632223679,2.598027345,-0.4916049906
1591,0.5132025161,2.357368761,-0.4977861875
1592,0.5626738538,2.254102133,-0.5168578747
1593,0.7079102654,2.472232834,-0.5046655006
1594,0.5963630499,2.726431739,-0.502142208
1595,0.397066143,2.320795235,-0.4127510994
1596,0.3914081289,2.219638306,-0.4360349944
1597,0.5959531201,2.355982578,-0.526256415
1598,0.6919952334,2.551014383,-0.5093244144
1599,0.7145746231,2.556226812,-0.5272159256
1600,0.5024898382,2.618240588,-0.4573645015
1601,0.5961962879,2.520272944,-0.5152713676
1602,0.7616962512,2.617159407,-0.5488810063
1603,0.8105271864,2.502039971,-0.552651236
1604,0.7382483679,2.716727581,-0.5348087157
1605,0.5127857069,2.585092831,-0.4668815542
1606,0.6594887023,2.573323696,-0.4922416121
1607,0.5223730993,2.575705687,-0.4692389228
1608,0.8131198825,2.555648759,-0.5424428173
1609,0.4597260947,2.484384413,-0.4445595425
1610,0.5021065548,2.495127227,-0.465251966
1611,0.4439356972,2.389093388,-0.4142951304
1612,0.4469905564,2.385385691,-0.4601504591
1613,0.7042227408,2.660007344,-0.49681941
1614,0.5225171075,2.670853309,-0.4872281098
1615,0.4327203059,2.532635805,-0.4395581472
1616,0.8071891354,2.65462949,-0.5495715815
1617,0.5318840795,2.640742095,-0.4800433126
1618,0.6012649233,2.343414575,-0.4947375952
1619,0.3669775981,2.403600804,-0.4199844542
1620,0.4904091265,2.276087693,-0.4853145892
1621,0.6828912915,2.532336342,-0.5067517462
1622,0.6582834741,2.555433099,-0.5133542557
1623,0.4535947798,2.163077886,-0.4593654872
1624,0.6935974155,2.725766651,-0.5384918232
1625,0.4695237334,2.343572967,-0.465687511
1626,0.5355724967,2.535056103,-0.4902637063
1627,0.417181467,2.5869899,-0.4260653409
1628,0.4723402511,2.504762563,-0.4626176249
1629,0.45848827,2.71479015,-0.4337531502
1630,0.7190093831,2.534715109,-0.5166701999
1631,0.3395491599,2.568132298,-0.3889438027
1632,0.3607074899,2.215447085,-0.4162495756
1633,0.63109625,2.556202726,-0.515660131
1634,0.5952156212,2.30071503,-0.4944705537
1635,0.4291058803,2.388763349,-0.4605719305
1636,0.7024262989,2.58149945,-0.5448584239
1637,0.8280880963,2.533785101,-0.5424016252
1638,0.6723875988,2.659323404,-0.4989095598
1639,0.6262776674,2.570919446,-0.509048622
1640,0.6025229321,2.275900601,-0.5016766906
1641,0.6094343671,2.346676683,-0.5327674961
1642,0.4676947074,2.646572195,-0.464468528
1643,0.4144274808,2.618789938,-0.4139874147
1644,0.508455495,2.420125194,-0.4997579937
1645,0.6814026406,2.361487276,-0.5380331777
1646,0.6225626308,2.577156043,-0.5155656062
1647,0.5488381589,2.502606623,-0.506529525
1648,0.8160764423,2.548342981,-0.545711035
1649,0.6387120707,2.29109689,-0.5207383766
1650,0.4351500587,2.330118474,-0.4344167257
1651,0.5328650298,2.468760183,-0.4918395265
1652,0.6711850409,2.582236727,-0.5301662419
1653,0.7276658746,2.284568521,-0.5511436399
1654,0.4160687252,2.583853501,-0.4286017544
1655,0.3737483029,2.5432953,-0.4038086161
1656,0.7303934581,2.637584779,-0.5212936119
1657,0.4459542762,2.409076721,-0.4423503041
1658,0.4835615585,2.574133784,-0.4600133301
1659,0.6424621294,2.562055971,-0.5201123479
1660,0.5892126803,2.866255321,-0.4839627844
1661,0.3183107384,2.503099956,-0.3707850181
1662,0.4388105544,2.527055987,-0.4322254749
1663,0.4973415642,2.271511025,-0.4871069215
1664,0.5709881671,2.677391026,-0.4998837513
1665,0.7768736904,2.69155709,-0.5275414802
1666,0.6519067616,2.815105535,-0.5078688516
1667,0.584055976,2.630669987,-0.4938112051
1668,0.6719041539,2.60568091,-0.5288045268
1669,0.7329411508,2.524765561,-0.5435927031
1670,0.6930223976,2.35354216,-0.549756625
1671,0.5989085423,2.380128599,-0.5303376622
1672,0.7136268586,2.457528904,-0.530374886
1673,0.7554324568,2.358074467,-0.5502844957
1674,0.8293191749,2.410433876,-0.5414844851
1675,0.6373118298,2.620822349,-0.4927309618
1676,0.5997878818,2.585842811,-0.4632055629
1677,0.7042667381,2.476764377,-0.5510488638
1678,0.6742072734,2.673586036,-0.5176243511
1679,0.5268348532,2.362911088,-0.4930440634
1680,0.4921687654,2.742725857,-0.4480913815
1681,0.6777281626,2.414882329,-0.503592062
1682,0.4444932081,2.332116029,-0.4527127316
1683,0.8850331168,2.516145452,-0.5383146725
1684,0.385234191,2.472083668,-0.4258458319
1685,0.6232975308,2.435843205,-0.5314811678
1686,0.7596536135,2.605814597,-0.5348275101
1687,0.5185868453,2.541390187,-0.4830610088
1688,0.5908538674,2.639478459,-0.473568874
1689,0.4512310217,2.471281511,-0.4514936984
1690,0.6258355892,2.536863317,-0.5093096282
1691,0.4741308911,2.373393713,-0.4664500182
1692,0.866910344,2.420407052,-0.5521578928
1693,0.6129509704,2.519836465,-0.5061669274
1694,0.667560137,2.409877986,-0.5200293
1695,0.4876711855,2.410249092,-0.4718223385
1696,0.3736488012,2.38311766,-0.4286096884
1697,0.6827821441,2.550770976,-0.5247090952
1698,0.7049551305,2.479837663,-0.5499520343
1699,0.756425443,2.68978254,-0.5105209823
1700,0.698489799,2.599146965,-0.5388199228
1701,0.6887130588,2.489780989,-0.540371621
1702,0.7658314324,2.219073457,-0.5633775197
1703,0.6344388175,2.643950202,-0.5098436293
1704,0.4959271622,2.736778301,-0.4675768665
1705,0.443854782,2.195329083,-0.4473655526
1706,0.6609513918,2.497764683,-0.5192724468
1707,0.6627131769,2.470842817,-0.5462409381
1708,0.6057601736,2.568385709,-0.5400331788
1709,0.6104225885,2.532845676,-0.498005196
1710,0.6001442874,2.697629063,-0.4872430771
1711,0.8412961563,2.496731485,-0.547925618
1712,0.4228061105,2.384070366,-0.4668871662
1713,0.4322151412,2.40925228,-0.4381591069
1714,0.5278628665,2.383448383,-0.4535620604
1715,0.7688173862,2.59013637,-0.5475603835
1716,0.7513303855,2.579213317,-0.5559480057
1717,0.7356980958,2.325191781,-0.5442823438
1718,0.8342922519,2.481059692,-0.5463569733
1719,0.4539844254,2.384349883,-0.4569766573
1720,0.8069754217,2.593638492,-0.5426631144
1721,0.8297548744,2.549916395,-0.5350294571
1722,0.3848889297,2.393026948,-0.4162879228
1723,0.7727117143,2.420810185,-0.5421420063
1724,0.4641263114,2.454248818,-0.4236171019
1725,0.6642079841,2.545041331,-0.5103677528
1726,0.3794529592,2.314996891,-0.4294190863
1727,0.6390993716,2.520304081,-0.513579791
1728,0.7075575279,2.447480024,-0.5434634658
1729,0.4339214025,2.451337602,-0.4425827913
1730,0.7025971882,2.780940808,-0.5109529004
1731,0.7269981188,2.418807517,-0.5675982254
1732,0.5454630906,2.439571905,-0.4696097544
1733,0.5324896108,2.356211415,-0.4923934242
1734,0.3647511361,2.404293248,-0.4032368691
1735,0.622063099,2.315612962,-0.5430156861
1736,0.4788329271,2.247182784,-0.4896770346
1737,0.715798648,2.843105387,-0.5289434744
1738,0.6624631439,2.381721029,-0.5443724894
1739,0.583335392,2.690834892,-0.4744983457
1740,0.4276024981,2.613865854,-0.4396884598
1741,0.6203542812,2.487991541,-0.519228059
1742,0.5389974941,2.385490813,-0.4920857596
1743,0.5774174972,2.515839437,-0.4683446843
1744,0.3357290516,2.704438073,-0.3774570601
1745,0.8392937006,2.661766824,-0.5351890317
1746,0.4194534369,2.619939874,-0.4093781796
1747,0.6105223221,2.627525812,-0.5340264791
1748,0.614035292,2.417009416,-0.5103512532
1749,0.6167827815,2.657370087,-0.5025346714
1750,0.7324912367,2.522270761,-0.530593315
1751,0.5200872043,2.587413275,-0.4727772718
1752,0.5819622269,2.699269607,-0.4973390946
1753,0.4568870754,2.800258707,-0.4300156094
1754,0.5151727097,2.744696474,-0.4542813501
1755,0.5251326845,2.59545398,-0.4912126967
1756,0.4156436758,2.527499004,-0.424649409
1757,0.5628078748,2.569709634,-0.488566143
1758,0.4866752348,2.663343694,-0.4326911832
1759,0.5983233141,2.708964615,-0.4995137223
1760,0.4834793076,2.462338058,-0.4814552277
1761,0.4390523643,2.562556588,-0.4468594588
1762,0.5318294551,2.462692937,-0.4500273087
1763,0.5078560592,2.399445698,-0.4681115573
1764,0.6042596524,2.732145971,-0.4845189131
1765,0.6766212638,2.476810527,-0.5322550137
1766,0.355520852,2.385056865,-0.4194974115
1767,0.6615819377,2.538582248,-0.532806298
1768,0.5340623979,2.573407008,-0.4762057608
1769,0.7027186594,2.617647692,-0.5341999872
1770,0.8562797515,2.49537472,-0.5469579854
1771,0.6673542939,2.575279172,-0.5267570223
1772,0.7103885867,2.500028346,-0.5352974629
1773,0.4089540497,2.339635557,-0.4107428311
1774,0.512663836,2.71749218,-0.4672769397
1775,0.383915679,2.359730869,-0.4246954791
1776,0.7424133263,2.667418678,-0.5391443479
1777,0.6059128653,2.537570026,-0.4964917079
1778,0.6599291998,2.590654123,-0.4916125004
1779,0.6766479293,2.382688481,-0.5460128275
1780,0.4179750615,2.377322755,-0.4197047323
1781,0.818847433,2.38051233,-0.5337963015
1782,0.671066798,2.412600596,-0.5128863927
1783,0.3635159062,2.56628604,-0.4119464702
1784,0.433767707,2.79272727,-0.4224851954
1785,0.5537034299,2.347184615,-0.4877962351
1786,0.4959664787,2.313447149,-0.4880983168
1787,0.6836685122,2.657199367,-0.5244862533
1788,0.7531541069,2.505852147,-0.536750491
1789,0.7301859597,2.49821843,-0.503031816
1790,0.7701908169,2.643520819,-0.5426015809
1791,0.4673142159,2.379091041,-0.4804032039
1792,0.5559829016,2.464613766,-0.5178296011
1793,0.5181784047,2.364378553,-0.4839165871
1794,0.8471934013,2.456716506,-0.533231196
1795,0.505448745,2.296229837,-0.5025212917
1796,0.6484858237,2.295876801,-0.5409567626
1797,0.647089566,2.719145737,-0.5182623495
1798,0.567711124,2.830904038,-0.4849992212
1799,0.4099008869,2.566116625,-0.4487517112
1800,0.653590668,2.590134995,-0.5112284132
1801,0.5062644161,2.396137286,-0.4936983702
1802,0.5164123679,2.702594943,-0.4823426888
1803,0.6077219346,2.342240991,-0.5301406943
1804,0.5962978148,2.369317459,-0.4965508099
1805,0.6787186667,2.549126105,-0.5084338484
1806,0.7569982455,2.568223942,-0.5201548267
1807,0.7098100329,2.60128452,-0.5331721744
1808,0.7482055451,2.564171473,-0.5479301919
1809,0.5533386804,2.732524057,-0.4790090731
1810,0.6928107215,2.65151611,-0.5259146562
1811,0.6981484107,2.612142802,-0.5105724253
1812,0.6077744503,2.505662735,-0.5077919999
1813,0.4505116135,2.154037525,-0.4641071539
1814,0.6846550207,2.637704536,-0.5153142326
1815,0.5180693991,2.522684979,-0.4870546358
1816,0.5086668267,2.374924799,-0.5024238077
1817,0.5803054444,2.401925591,-0.5083289077
1818,0.4410339522,2.47568561,-0.4252081395
1819,0.4086768176,2.45865036,-0.4355423598
1820,0.6851676423,2.338358747,-0.5569538864
1821,0.7785965368,2.371667858,-0.5496517557
1822,0.661462646,2.745389649,-0.5187973718
1823,0.7852529031,2.385627232,-0.5397649434
1824,0.6670469451,2.27976169,-0.5435253157
1825,0.4142772785,2.256068032,-0.4198868492
1826,0.4314162929,2.568619885,-0.4443808159
1827,0.6645670213,2.269948037,-0.5286987602
1828,0.3696269883,2.252742837,-0.4159486905
1829,0.4593234799,2.706340228,-0.4539555775
1830,0.5535558008,2.59235421,-0.4651021654
1831,0.7137257731,2.497169768,-0.5599646651
1832,0.7564891539,2.485363214,-0.5582686619
1833,0.7433767789,2.544269661,-0.5354351398
1834,0.6424265935,2.460297405,-0.53176909
1835,0.7997054778,2.349799563,-0.5597033251
1836,0.4715580633,2.559525854,-0.4690945368
1837,0.5987158734,2.188437199,-0.5409636098
1838,0.6573395221,2.46871799,-0.5175145184
1839,0.4388102328,2.410948011,-0.4427511162
1840,0.7316675242,2.627558164,-0.5230384174
1841,0.3744984056,2.265735691,-0.4311053715
1842,0.5376269746,2.652805246,-0.45788185
1843,0.743959584,2.649260231,-0.5291433557
1844,0.5775574178,2.449288264,-0.5121770079
1845,0.6469330957,2.485310805,-0.5264249145
1846,0.7169140569,2.622340296,-0.544164569
1847,0.4297386876,2.533518537,-0.4511030119
1848,0.525370779,2.327555141,-0.4839346965
1849,0.7621673966,2.408519105,-0.5304687734
1850,0.8660425068,2.471845172,-0.543018867
1851,0.86599635,2.532000112,-0.5423028077
1852,0.7315534014,2.620649006,-0.5390248066
1853,0.62092744,2.552525417,-0.4852246187
1854,0.4438421859,2.356505095,-0.4728854141
1855,0.5499315529,2.367942867,-0.4655194647
1856,0.4971463593,2.611235534,-0.4626300292
1857,0.4097356911,2.468146703,-0.434869582
1858,0.6112220929,2.367009027,-0.533490409
1859,0.4945417286,2.382061767,-0.4520564281
1860,0.6391425151,2.521115056,-0.5213932779
1861,0.7565559703,2.443529389,-0.5521764447
1862,0.4690094099,2.297810897,-0.4811145725
1863,0.5849118346,2.647006088,-0.4805785227
1864,0.7380903509,2.511914663,-0.5437724347
1865,0.4498629807,2.261477265,-0.4643159796
1866,0.5159996277,2.513558401,-0.4904020605
1867,0.6275290316,2.640213102,-0.5088460444
1868,0.4805501357,2.305040455,-0.4737687406
1869,0.5941272863,2.273450334,-0.5155119993
1870,0.7666110119,2.544464727,-0.5426048046
1871,0.7616256353,2.711271209,-0.544647382
1872,0.5639248975,2.390709296,-0.5048826832
1873,0.7182326626,2.284202865,-0.5331957893
1874,0.7085322728,2.660256344,-0.515695733
1875,0.6478593635,2.546523724,-0.5099513641
1876,0.6338579948,2.500554027,-0.5268408603
1877,0.3944018696,2.412540233,-0.4165569413
1878,0.8133907519,2.548200244,-0.5529630474
1879,0.5850459525,2.67344504,-0.4761774271
1880,0.4884311691,2.439939423,-0.4685062616
1881,0.4129410543,2.3904746,-0.4196029837
1882,0.4785341177,2.58227406,-0.4638112547
1883,0.3759873936,2.126113305,-0.4385870396
1884,0.671911129,2.435436256,-0.5398512259
1885,0.8507551134,2.548634768,-0.5598244715
1886,0.6049028584,2.524717124,-0.4998066738
1887,0.4111301263,2.68914723,-0.4045831865
1888,0.8500642555,2.451938597,-0.5419786469
1889,0.7037594688,2.828818128,-0.4782896604
1890,0.5793725963,2.386356103,-0.4874603913
1891,0.7884758392,2.568023364,-0.5322889634
1892,0.8826020025,2.528122257,-0.5339138059
1893,0.8247108619,2.562416839,-0.560927735
1894,0.4300869166,2.553336751,-0.4490043086
1895,0.5159074291,2.721689448,-0.4608757803
1896,0.4743061803,2.333774077,-0.4803163366
1897,0.5919971907,2.197232356,-0.521167298
1898,0.4436065826,2.585706698,-0.4324580941
1899,0.6185982356,2.492102586,-0.5088511888
1900,0.709669619,2.365529838,-0.5376324681
1901,0.5072026403,2.248802852,-0.4710548456
1902,0.5993948822,2.401781567,-0.5145001505
1903,0.5812043311,2.602553346,-0.5093888154
1904,0.5808289134,2.600669429,-0.5028132959
1905,0.5206048548,2.786045556,-0.437432031
